Timestamp,Computer,Provider,EventID,CommandLine,Embedding,Cluster_DBSCAN,Cluster_KMeans,DBSCANClusterDescription,DBSCANClusterRiskScore
2019-07-19T14:52:21.488548Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.94,"[-0.01845838  0.03701198  0.01680503 ...  0.00527663 -0.009785
 -0.00510137]",16,39,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:22.030117Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.95,"[-0.01291666  0.03936785  0.00787417 ...  0.00477433 -0.01228461
 -0.00268292]",16,39,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:22.542713Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.96,"[-0.02248467  0.03699859  0.00821369 ...  0.00538198 -0.01298799
 -0.00754987]",16,39,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:23.037136Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.97,"[-0.01406139  0.0375069   0.01365512 ...  0.00566845 -0.01127496
 -0.00569824]",16,39,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:23.534354Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.98,"[-0.01167498  0.03143498  0.01320727 ...  0.00825286 -0.01341616
 -0.00036213]",16,39,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:24.026847Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.99,"[-0.02212244  0.04387536  0.01198003 ...  0.00608022 -0.01370403
 -0.00502879]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:24.521357Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.100,"[-0.02117389  0.03420476  0.0072271  ...  0.00598411 -0.0084486
 -0.00319315]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:25.035420Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.101,"[-0.02005677  0.03001471  0.00730886 ...  0.00704608 -0.01187222
 -0.00367338]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:25.529053Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.102,"[-0.01713158  0.04157357  0.00969748 ...  0.00369816 -0.0163684
 -0.00052925]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:26.007576Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.103,"[-0.01444296  0.0311588   0.01161712 ...  0.0094737  -0.01748915
 -0.00351777]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:26.534524Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.104,"[-0.01238862  0.03466368  0.01221011 ...  0.00792009 -0.0108015
 -0.00088684]",16,42,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:27.040677Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.105,"[-0.01487303  0.03404885  0.01379895 ...  0.00623214 -0.01016194
 -0.00384851]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:27.493847Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.106,"[-0.01954851  0.03284     0.02142321 ...  0.01331965 -0.01186585
  0.00350881]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:28.017253Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.107,"[-0.01616401  0.03766448  0.01087481 ...  0.01051048 -0.01165481
 -0.00035576]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:28.537738Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.108,"[-0.01112721  0.04181852  0.0161903  ...  0.01152583 -0.00668845
  0.00300924]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:29.110739Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.109,"[-0.01372515  0.03556726  0.00980243 ...  0.01132597 -0.01436549
 -0.00364514]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:29.561042Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.110,"[-0.01554975  0.02972188  0.00515975 ...  0.01487684 -0.0075643
 -0.00707805]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:30.054688Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.111,"[-2.8978110e-02  2.5991164e-02  6.6673066e-03 ...  9.8888950e-03
 -1.2549833e-02 -8.6089330e-05]",16,13,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:30.526929Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.112,"[-0.02788897  0.04630097  0.01263169 ...  0.01016748 -0.01641936
 -0.0084759 ]",16,13,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:31.015534Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.113,"[-0.01224012  0.02845785  0.00597588 ...  0.01619148 -0.01351016
 -0.00837984]",16,246,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:31.476374Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.114,"[-0.01260067  0.0355261   0.01041489 ...  0.01290192 -0.00740499
 -0.0128221 ]",16,42,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:32.005406Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.115,"[-0.01865471  0.04039896  0.00944865 ...  0.0093678  -0.00843583
 -0.00183633]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:32.515754Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.116,"[-0.01627126  0.03165746  0.01714541 ...  0.0116763  -0.00860966
 -0.0180175 ]",16,1,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:33.004824Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.117,"[-0.02295067  0.03575865  0.01526473 ...  0.01502554 -0.01340753
 -0.01180106]",16,194,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:33.515261Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.118,"[-0.01543244  0.02816494  0.01636708 ...  0.02049381 -0.0164724
 -0.00551813]",16,13,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:33.900604Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.119,"[-0.02108951  0.0330537   0.01329201 ...  0.00761805 -0.01290255
 -0.00433895]",16,39,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:34.490131Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.120,"[-0.02185303  0.02801036  0.00524774 ...  0.00973635 -0.01475104
 -0.0085431 ]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:35.031006Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.121,"[-0.02989875  0.02562328  0.00391325 ...  0.00450373 -0.01141659
  0.00011868]",16,13,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:35.411333Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.122,"[-0.02685814  0.04473655  0.00938375 ...  0.00561938 -0.01100615
 -0.00968844]",16,246,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:35.999053Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.123,"[-0.02033797  0.02807744  0.00631847 ...  0.01001497 -0.01514504
 -0.00345544]",16,246,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:36.510405Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.124,"[-0.01642915  0.03841055  0.01073336 ...  0.00385902 -0.00858124
 -0.00780991]",16,42,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:36.905558Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.125,"[-0.02462045  0.04249295  0.00980905 ...  0.00611052 -0.00596516
 -0.00263974]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:37.449513Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.126,"[-0.02499083  0.04157729  0.01267917 ...  0.00403309 -0.00485993
 -0.01211533]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:37.947398Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.127,"[-0.01558491  0.04517338  0.0112316  ...  0.01068097 -0.01309082
 -0.00411042]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:38.514037Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.128,"[-0.01509489  0.04224338  0.0146037  ...  0.01289791 -0.0107154
 -0.00526259]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:38.992109Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.129,"[-0.02021361  0.04730394  0.00812715 ...  0.00811199 -0.01297441
 -0.00597768]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:39.508768Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.130,"[-0.01456352  0.02718835  0.00729967 ...  0.01354803 -0.01126891
 -0.00908898]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:40.034157Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.131,"[-0.01832152  0.03103847  0.00385931 ...  0.00701381 -0.01202566
 -0.0035032 ]",16,13,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:40.520116Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.132,"[-0.02859323  0.04412544  0.01333629 ...  0.00395386 -0.01532706
 -0.01071712]",16,13,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:40.960737Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.133,"[-0.0190476   0.0314538   0.00891281 ...  0.01300158 -0.01863631
 -0.00536876]",16,246,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:41.512132Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.134,"[-0.01182263  0.03395765  0.00708912 ...  0.00518723 -0.00817243
 -0.01028184]",16,42,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:41.967753Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.135,"[-0.01663234  0.04099483  0.00301088 ...  0.00557912 -0.00368504
 -0.00762018]",16,206,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:42.436452Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.136,"[-0.02319168  0.04011568  0.01067674 ...  0.00818976 -0.00259162
 -0.01350535]",16,206,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:42.881147Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.137,"[-0.02068756  0.03428211  0.00633149 ...  0.00904743 -0.00621254
 -0.01388373]",16,206,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:43.478228Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.138,"[-0.00831     0.03241305  0.00892418 ...  0.01383929 -0.00458573
 -0.00923816]",16,206,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:43.951491Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.139,"[-0.0106025   0.03214011  0.00757145 ...  0.01094395 -0.01089359
 -0.01124845]",16,206,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:44.408570Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.140,"[-0.01804633  0.0335801  -0.00548789 ...  0.0156548  -0.00655718
 -0.00917723]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:44.926709Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.141,"[-0.02183089  0.02979227  0.00334214 ...  0.00669089 -0.01110187
 -0.00764226]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:45.532341Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.142,"[-0.01850678  0.04110809  0.00445242 ...  0.01022651 -0.00691294
 -0.00361544]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:45.970701Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.143,"[-0.00976453  0.02944954  0.00298015 ...  0.00851174 -0.01046343
 -0.00686613]",16,246,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:46.405595Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.144,"[-0.01233828  0.03738498  0.0034629  ...  0.00550295 -0.00860768
 -0.0115932 ]",16,42,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:46.879626Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.145,"[-0.00633745  0.03293     0.00390391 ...  0.01114856 -0.00714535
 -0.01009119]",16,177,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:47.411270Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.146,"[-0.01435798  0.02906415  0.00915946 ...  0.02084927 -0.00859245
 -0.00548419]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:47.993060Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.147,"[-0.01218056  0.03627404  0.00942599 ...  0.01745217 -0.00444726
 -0.00765065]",16,177,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:48.567661Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.148,"[-0.00459477  0.03120355  0.00377081 ...  0.01706116 -0.00637342
 -0.00461029]",16,177,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:49.026358Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.149,"[-0.01630835  0.03009735  0.00657829 ...  0.00847574 -0.00994245
 -0.00640797]",16,177,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:49.408183Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.150,"[-0.01570993  0.02503313  0.00935162 ...  0.01185771 -0.0054299
 -0.00580465]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:50.047133Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.151,"[-0.01377582  0.03115928  0.00034136 ...  0.00591232 -0.0098761
 -0.00730237]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:50.521467Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.152,"[-0.01894955  0.04390607  0.01582196 ...  0.00806699 -0.00495569
 -0.00774919]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:51.038098Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.153,"[-0.01562862  0.03303968  0.00762928 ...  0.01170046 -0.01513773
 -0.00176036]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:51.517311Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.154,"[-0.00500648  0.03569354  0.00349952 ...  0.0101516  -0.00606047
 -0.00640928]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:52.009583Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.155,"[-1.9985963e-02  4.0850658e-02  5.8033564e-03 ...  1.5345021e-02
 -1.5103539e-02  7.5919720e-05]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:52.553984Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.156,"[-0.01936511  0.03914359  0.01135337 ...  0.01524707 -0.00840786
 -0.01102892]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:53.037944Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.157,"[-0.01950662  0.0381156   0.00769595 ...  0.01736474 -0.0069707
 -0.0004073 ]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:53.555450Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.158,"[-0.00813269  0.03526508  0.00546584 ...  0.02113271 -0.00897693
  0.00368165]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:54.026605Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.159,"[-0.01597178  0.04065194  0.00489985 ...  0.00653684 -0.0106219
  0.00082696]",16,218,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:54.529328Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.160,"[-0.02005931  0.02607265  0.00039688 ...  0.01838257 -0.00799906
 -0.00255158]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:54.999070Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.161,"[-0.02442971  0.0245946   0.00067284 ...  0.00642802 -0.01123891
 -0.00310411]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:55.533231Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.162,"[-0.02426883  0.03877164  0.00807662 ...  0.00805604 -0.00683542
 -0.0086996 ]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:56.017146Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.163,"[-0.02110267  0.02868012  0.00518244 ...  0.01120043 -0.01425621
 -0.0070068 ]",16,246,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:56.507837Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.164,"[-0.01601556  0.03251198  0.00671854 ...  0.00511257 -0.01082515
 -0.00946746]",16,42,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:57.003769Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.165,"[-0.02526691  0.04184351  0.00776181 ...  0.00873836 -0.00921326
 -0.00523494]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:57.544211Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.166,"[-0.02702843  0.0358048   0.01292311 ...  0.01120158 -0.01372241
 -0.01177905]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:58.011660Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.167,"[-0.02231519  0.03275546  0.01413655 ...  0.01110062 -0.01376538
 -0.00797819]",16,194,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:58.563176Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.168,"[-0.01974099  0.03844507  0.0173077  ...  0.01153205 -0.01414883
 -0.00829534]",16,194,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:59.016718Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.169,"[-0.03131606  0.03373893  0.01505197 ...  0.01112068 -0.01219237
 -0.01089109]",16,194,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:52:59.522315Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.170,"[-0.0244161   0.03238942  0.00360968 ...  0.01689711 -0.0166928
 -0.01032924]",16,194,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:00.077919Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.171,"[-0.02747915  0.0286635   0.00331889 ...  0.01213868 -0.01283349
 -0.00718813]",16,194,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:00.621781Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.172,"[-0.02146321  0.04254227  0.01271995 ...  0.00708264 -0.01224257
 -0.00708735]",16,194,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:01.018413Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.173,"[-0.01640777  0.03135788  0.00885119 ...  0.01420608 -0.02177923
 -0.00691305]",16,194,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:01.515441Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.174,"[-0.00568263  0.03380708  0.00558445 ...  0.01243475 -0.01417257
 -0.0033436 ]",16,42,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:02.019558Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.175,"[-0.01590035  0.03690404  0.00682049 ...  0.00970193 -0.0127185
  0.00271982]",16,1,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:02.556423Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.176,"[-0.01595678  0.02904655  0.01075781 ...  0.01344794 -0.01467164
 -0.01081717]",16,1,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:03.031588Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.177,"[-0.02058967  0.0396288   0.01452731 ...  0.01252651 -0.0198231
 -0.00621306]",16,194,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:03.557358Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.178,"[-0.01498467  0.03233438  0.01687773 ...  0.02153064 -0.01704447
 -0.00115677]",16,260,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:04.044835Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.179,"[-0.01793241  0.03290011  0.00768964 ...  0.01344216 -0.01832291
 -0.0009448 ]",16,260,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:04.539312Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.180,"[-0.0278468   0.02699751  0.0030681  ...  0.01350691 -0.00696366
 -0.00015552]",16,260,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:05.023799Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.181,"[-0.02426071  0.0262846   0.00325469 ...  0.0063364  -0.0110422
 -0.00099509]",16,260,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:05.517409Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.182,"[-0.01747998  0.03644251  0.01710111 ...  0.00844569 -0.00257404
 -0.0004082 ]",16,260,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:06.023038Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.183,"[-0.01757069  0.02722781  0.00750992 ...  0.01004595 -0.01188103
  0.00028657]",16,246,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:06.535012Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.184,"[-0.0195794   0.03276411  0.01286077 ...  0.00929171 -0.00538297
 -0.00527489]",16,42,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:07.047480Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.185,"[-0.0235545   0.04513331  0.00905376 ...  0.00470442 -0.00721584
 -0.01029858]",16,206,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
2019-07-19T14:53:07.533779Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.186,"[-0.01863616  0.03275697  0.00879606 ...  0.01439095 -0.00829488
 -0.00278269]",16,82,Automated ICMP ping sweep targeting multiple hosts for network discovery.,4
