Timestamp,Computer,Provider,EventID,CommandLine,Embedding,Cluster_DBSCAN,Cluster_KMeans,DBSCANClusterDescription,DBSCANClusterRiskScore
2019-07-19T14:52:30.054688Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.111,"[-0.06052503  0.02974165  0.00613975 ... -0.00433624  0.01730589
 -0.01681106]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:30.526929Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.112,"[-0.05588795  0.02062653  0.00598208 ...  0.00662267  0.01126938
 -0.01101441]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:31.015534Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.113,"[-0.05120265  0.03718657  0.0057603  ...  0.00079236  0.014585
 -0.02756668]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:31.476374Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.114,"[-0.05404286  0.02498061  0.00475006 ... -0.00185998  0.01437612
 -0.02348229]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:32.005406Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.115,"[-0.04582999  0.03155508  0.00791468 ...  0.00669056  0.01602366
 -0.03142554]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:32.515754Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.116,"[-0.04567878  0.02489007  0.00476141 ...  0.00038951  0.01426501
 -0.01620033]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:33.004824Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.117,"[-0.04480923  0.0292021   0.00303436 ...  0.00688777  0.01426569
 -0.02561633]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:33.515261Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.118,"[-0.04438889  0.02831306  0.00248931 ...  0.00520726  0.00970605
 -0.01382161]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:33.900604Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.119,"[-0.04591729  0.03438649  0.0054501  ...  0.00024291  0.01464515
 -0.02029472]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:34.490131Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.120,"[-0.04043201  0.02414157  0.00159596 ...  0.01090718  0.0065117
 -0.02153305]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:35.031006Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.121,"[-0.04449697  0.03003481  0.00274716 ...  0.01300949  0.00670812
 -0.01869751]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:35.411333Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.122,"[-0.04215121  0.02200884  0.00451065 ...  0.00561562  0.01150344
 -0.0151651 ]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:35.999053Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.123,"[-0.04806944  0.02947208  0.0049153  ...  0.01050041  0.01482798
 -0.01875496]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:36.510405Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.124,"[-0.06122919  0.03276658  0.00798029 ... -0.001891    0.01061904
 -0.01377016]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:36.905558Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.125,"[-0.04297822  0.04924695  0.01251812 ... -0.00059374  0.01531067
 -0.01559444]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:37.449513Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.126,"[-0.0518883   0.02037067  0.00506977 ...  0.00388574  0.00533471
 -0.01268424]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:37.947398Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.127,"[-0.03696602  0.01415293  0.00839955 ... -0.00070915  0.01297686
 -0.01980609]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:38.514037Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.128,"[-0.05600176  0.03283039  0.00494832 ...  0.00651534  0.00194112
 -0.01062235]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:38.992109Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.129,"[-0.03895688  0.03132804  0.00510883 ... -0.00524646  0.00609848
 -0.00884788]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:39.508768Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.130,"[-0.04604745  0.03602099  0.00693629 ...  0.0033521  -0.00120357
 -0.00930365]",37,16,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:40.034157Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.131,"[-0.05918004  0.03166     0.0067241  ...  0.00277655  0.00633598
 -0.01041622]",37,16,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:40.520116Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.132,"[-0.05061492  0.02923586  0.00533808 ...  0.01016842  0.00574228
 -0.00958717]",37,16,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:40.960737Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.133,"[-0.05385318  0.03123379  0.00897773 ...  0.00164575  0.01091994
 -0.01347651]",37,16,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:41.512132Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.134,"[-0.057271    0.03530404  0.00845336 ...  0.0015421   0.01684134
 -0.00750538]",37,16,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:41.967753Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.135,"[-0.0584544   0.04666374  0.01021508 ...  0.00843597  0.00752344
 -0.01714768]",37,16,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:42.436452Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.136,"[-0.05937893  0.04024686  0.0054686  ...  0.01851407  0.01631247
 -0.01514085]",37,16,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:42.881147Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.137,"[-0.04834627  0.02953915  0.00326096 ...  0.00553534  0.0098008
 -0.01699673]",37,16,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:43.478228Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.138,"[-0.05135672  0.03728462  0.00398925 ...  0.0084239   0.00806887
 -0.00762346]",37,81,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:43.951491Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.139,"[-0.04562951  0.04061921  0.00649613 ... -0.0027416   0.00834624
 -0.00604879]",37,81,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:44.408570Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.140,"[-4.88293171e-02  2.96519548e-02  6.72901375e-03 ...  6.55069132e-04
 -1.83080429e-05 -1.04159657e-02]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:44.926709Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.141,"[-0.06293004  0.03313869  0.00951418 ...  0.00327171 -0.00297881
 -0.00694574]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:45.532341Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.142,"[-0.05009543  0.02160366  0.00897543 ...  0.00169105  0.00602058
 -0.0026124 ]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:45.970701Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.143,"[-0.0501587   0.02936248  0.01311296 ...  0.00131212  0.01165669
 -0.0059799 ]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:46.405595Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.144,"[-0.059687    0.03347347  0.01119455 ...  0.00606723  0.01018335
 -0.00385684]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:46.879626Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.145,"[-0.05248635  0.04556196  0.01320525 ...  0.00818571  0.01435073
 -0.0054861 ]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:47.411270Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.146,"[-0.05452964  0.01665027  0.00738856 ...  0.00168779  0.00764872
 -0.01075113]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:47.993060Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.147,"[-0.0394429   0.01857516  0.00762024 ...  0.00341608  0.01202305
 -0.01392486]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:48.567661Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.148,"[-0.04167216  0.03656412  0.00739492 ...  0.01115427  0.00821585
 -0.00603647]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:49.026358Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.149,"[-0.04146088  0.03267701  0.00588365 ... -0.00053899  0.01083898
 -0.01129995]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:49.408183Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.150,"[-0.05294714  0.03976147  0.00840076 ... -0.0030872   0.01222103
 -0.00753832]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:50.047133Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.151,"[-0.04952878  0.02786469  0.00631448 ...  0.00014592  0.00878839
 -0.01057264]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:50.521467Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.152,"[-0.0451218   0.023849    0.00978192 ...  0.01011988  0.00083774
 -0.00245823]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:51.038098Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.153,"[-0.05188284  0.03419492  0.00645968 ...  0.00596229  0.00511512
 -0.01501804]",37,1,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:51.517311Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.154,"[-0.05303879  0.02899284  0.01170423 ... -0.00227582  0.01174248
 -0.00561625]",37,1,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:52.009583Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.155,"[-0.0571646   0.04372155  0.01239241 ... -0.00027868  0.00157358
 -0.01735444]",37,1,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:52.553984Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.156,"[-0.05161464  0.02972822  0.0126326  ...  0.00277835  0.01032545
 -0.01103777]",37,1,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:53.037944Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.157,"[-0.04130222  0.02512405  0.00866238 ...  0.00240342  0.00934277
 -0.02407826]",37,1,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:53.555450Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.158,"[-0.04938275  0.03420707  0.00977521 ... -0.00567543  0.01312425
 -0.00743954]",37,1,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:54.026605Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.159,"[-0.04048353  0.0351481   0.0072003  ... -0.00627103  0.01189093
 -0.00469695]",37,1,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:54.529328Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.160,"[-0.05019438  0.03049689  0.01180075 ...  0.00580214  0.01533717
 -0.0105142 ]",37,1,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:54.999070Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.161,"[-0.04096409  0.03287242  0.0054113  ...  0.00378033  0.014211
 -0.01418571]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:55.533231Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.162,"[-0.03645073  0.03023928  0.00738089 ...  0.01117677  0.00721474
 -0.01278076]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:56.017146Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.163,"[-0.04204844  0.02859704  0.00831727 ...  0.00473302  0.01002437
 -0.0235271 ]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:56.507837Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.164,"[-0.0530123   0.0385615   0.00920425 ...  0.00075183  0.01337024
 -0.01793982]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:57.003769Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.165,"[-0.0479692   0.03305505  0.01022649 ...  0.00458286  0.00991524
 -0.02296831]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:57.544211Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.166,"[-0.04475241  0.0169786   0.01013177 ...  0.01335874  0.01155524
 -0.01440219]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:58.011660Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.167,"[-0.03625105  0.01852688  0.00844779 ...  0.00995609  0.01262961
 -0.01475936]",37,39,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:58.563176Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.168,"[-0.03926813  0.03084452  0.00860645 ...  0.01062408  0.01322809
 -0.01355595]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:59.016718Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.169,"[-0.02986232  0.03585572  0.00692251 ...  0.00054839  0.01377959
 -0.01608273]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:52:59.522315Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.170,"[-0.04479421  0.04249573  0.00851482 ...  0.00236867  0.01219108
 -0.01477034]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:00.077919Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.171,"[-0.03881149  0.03388765  0.00678675 ...  0.00036102  0.01471888
 -0.01650937]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:00.621781Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.172,"[-0.03572094  0.03566802  0.00437912 ...  0.00506708  0.00302636
 -0.0165507 ]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:01.018413Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.173,"[-0.0387875   0.02717782  0.00373927 ...  0.00686087  0.01710901
 -0.01907495]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:01.515441Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.174,"[-0.03179965  0.03555804  0.00656717 ...  0.00261887  0.01816552
 -0.01856535]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:02.019558Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.175,"[-0.04508272  0.03611325  0.00632505 ... -0.00048296  0.01272855
 -0.02225371]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:02.556423Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.176,"[-0.04787412  0.04479631  0.00854156 ...  0.00716431  0.01183921
 -0.01171636]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:03.031588Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.177,"[-0.03100079  0.0396237   0.00717056 ...  0.00635646  0.00740502
 -0.0145365 ]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:03.557358Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.178,"[-0.03468527  0.0377251   0.00585882 ...  0.00604069  0.0141599
 -0.00403362]",37,81,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:04.044835Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.179,"[-0.02694589  0.03902508  0.00668485 ... -0.00142763  0.01251151
 -0.00195835]",37,1,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:04.539312Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.180,"[-0.03756837  0.03080449  0.00688185 ...  0.00514173  0.01237423
 -0.01097164]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:05.023799Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.181,"[-0.03387835  0.03778738  0.00330906 ...  0.00072297  0.00771171
 -0.01316974]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:05.517409Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.182,"[-0.04073082  0.03358734  0.00489653 ...  0.00902676  0.00626678
 -0.00566933]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:06.023038Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.183,"[-0.03323966  0.02702368  0.00688762 ...  0.00352612  0.01635644
 -0.00675592]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:06.535012Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.184,"[-4.43659388e-02  3.40759382e-02  8.91972519e-03 ... -5.12288352e-05
  1.98948663e-02  5.93840414e-05]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:07.047480Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.185,"[-0.05006116  0.03190147  0.00780841 ...  0.00407437  0.00740386
 -0.00868172]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:07.533779Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.186,"[-0.04829209  0.01668692  0.00388336 ...  0.0082986   0.01332903
 -0.01698169]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:07.912922Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.187,"[-0.03418938  0.01637034  0.0049223  ...  0.00179277  0.00808639
 -0.01451336]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:08.521156Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.188,"[-0.03967326  0.02551695  0.00566443 ...  0.00072672  0.00867297
 -0.00638559]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:09.043000Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.189,"[-0.03130396  0.03629263  0.00194714 ... -0.00714005  0.00530359
 -0.00586482]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:09.515226Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.190,"[-0.03996336  0.03730925  0.00579797 ... -0.00805713  0.00391482
 -0.01066069]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:10.036308Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.191,"[-0.05372069  0.03088553  0.00107645 ... -0.00522822  0.01185622
 -0.01028227]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:10.556027Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.192,"[-0.04505031  0.02965918  0.00592801 ...  0.00350001  0.00881863
 -0.01722887]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
2019-07-19T14:53:11.022720Z,MSEDGEWIN10,Microsoft-Windows-Sysmon,1,ping  -n 1 -w 100 192.168.1.193,"[-0.03546517  0.0282441   0.00461879 ... -0.00106107  0.01106206
 -0.01113248]",37,105,This cluster contains a series of ping commands to various IP addresses. The commands are used to test the reachability of network hosts by sending out echo requests.,2
